TowID,SurveyType,SurveyYear,StratumID,TowCode,HaulDate,AvgDepth(Fa),StartLatitude_DD,StartLongitude_DD,EndLatitude_DD,EndLongitude_DD,Ratfish_BiomassDensity(kg/ha),Ratfish_IndDensity(ind/ha),,
793,PRE-INDEX,2002,S,02WIXS5,6/6/2002,10,47.92990,-122.36240,47.92402,-122.36745,3.02,7.51,,
792,PRE-INDEX,2002,S,02WIXS4,4/24/2002,12,48.15980,-122.40402,48.16397,-122.41453,0.00,0.00,,
791,PRE-INDEX,2002,S,02WIXS3,5/2/2002,9,48.28605,-122.51493,48.27888,-122.51070,0.00,0.00,,
790,PRE-INDEX,2002,S,02WIXS2,4/23/2002,17,47.95515,-122.28813,47.95925,-122.27993,0.00,0.00,,
789,PRE-INDEX,2002,S,02WIXS1,5/2/2002,9,48.34130,-122.53980,48.33640,-122.53420,0.00,0.00,,
788,PRE-INDEX,2002,V,02SSXV5,5/24/2002,92,47.17842,-122.63892,47.17798,-122.62938,155.29,68.74,,
787,PRE-INDEX,2002,V,02SSXV4,5/24/2002,80,47.17060,-122.65293,47.16380,-122.65483,57.91,46.93,,
786,PRE-INDEX,2002,V,02SSXV3,5/24/2002,66,47.18287,-122.61735,47.18472,-122.61128,229.89,106.12,,
785,PRE-INDEX,2002,V,02SSXV2,5/24/2002,72,47.14880,-122.66678,47.14227,-122.66913,43.30,58.34,,
784,PRE-INDEX,2002,V,02SSXV1,5/24/2002,67,47.13483,-122.65552,47.14323,-122.65752,88.93,63.71,,
783,PRE-INDEX,2002,U,02SSXU6,5/21/2002,48,47.26865,-122.67623,47.27210,-122.68390,7.18,13.64,,
782,PRE-INDEX,2002,U,02SSXU5,5/21/2002,46,47.23628,-122.67028,47.24237,-122.67600,0.00,0.00,,
781,PRE-INDEX,2002,U,02SSXU4,5/23/2002,51,47.13842,-122.65240,47.14330,-122.64468,151.58,104.80,,
780,PRE-INDEX,2002,U,02SSXU3,5/20/2002,44,47.29018,-122.71180,47.29500,-122.71923,0.00,0.00,,
779,PRE-INDEX,2002,U,02SSXU2,5/21/2002,49,47.24512,-122.67942,47.25122,-122.68520,1.06,2.07,,
778,PRE-INDEX,2002,U,02SSXU1,5/20/2002,48,47.29355,-122.70335,47.28648,-122.70528,1.68,2.85,,
777,PRE-INDEX,2002,T,02SSXT8,5/23/2002,37,47.11810,-122.69823,47.12053,-122.69178,0.00,0.00,,
776,PRE-INDEX,2002,T,02SSXT7,5/20/2002,36,47.20795,-122.59608,47.21378,-122.59075,7.29,14.54,,
775,PRE-INDEX,2002,T,02SSXT6,5/23/2002,36,47.14162,-122.75843,47.14628,-122.76670,5.40,11.02,,
774,PRE-INDEX,2002,T,02SSXT5,5/22/2002,24,47.21733,-122.83370,47.21053,-122.83020,0.00,0.00,,
773,PRE-INDEX,2002,T,02SSXT4,5/23/2002,24,47.29153,-122.83192,47.28468,-122.83700,0.00,0.00,,
772,PRE-INDEX,2002,T,02SSXT3,5/30/2002,27,47.21962,-122.61727,47.21218,-122.61328,0.00,0.00,,
771,PRE-INDEX,2002,T,02SSXT2,5/21/2002,24,47.19320,-122.83585,47.18773,-122.84340,2.23,4.03,,
770,PRE-INDEX,2002,T,02SSXT1,5/21/2002,28,47.31227,-122.72782,47.30542,-122.73087,0.00,0.00,,
769,PRE-INDEX,2002,S,02SSXS8,5/22/2002,10,47.35538,-122.81763,47.34870,-122.81418,0.63,1.40,,
768,PRE-INDEX,2002,S,02SSXS7,5/20/2002,12,47.36537,-122.66858,47.36138,-122.67755,0.00,0.00,,
767,PRE-INDEX,2002,S,02SSXS6,5/22/2002,14,47.13785,-122.92345,47.14433,-122.92300,0.00,0.00,,
766,PRE-INDEX,2002,S,02SSXS5,5/20/2002,12,47.36612,-122.65737,47.36152,-122.66532,0.00,0.00,,
765,PRE-INDEX,2002,S,02SSXS4,5/22/2002,14,47.27733,-122.86308,47.28357,-122.85722,0.71,1.11,,
764,PRE-INDEX,2002,S,02SSXS3,5/22/2002,11,47.16140,-122.89648,47.16542,-122.90268,0.00,0.00,,
763,PRE-INDEX,2002,S,02SSXS2,5/21/2002,16,47.24387,-122.70117,47.23857,-122.69757,0.00,0.00,,
762,PRE-INDEX,2002,S,02SSXS1,5/20/2002,18,47.24722,-122.70573,47.25117,-122.71063,0.00,0.00,,
761,PRE-INDEX,2002,V,02HCXV7,6/10/2002,62,47.93645,-122.63877,47.94170,-122.63780,234.94,97.80,,
760,PRE-INDEX,2002,V,02HCXV6,6/11/2002,90,47.56505,-123.00448,47.57072,-122.99912,8.59,13.96,,
759,PRE-INDEX,2002,V,02HCXV5,6/13/2002,69,47.70667,-122.86445,47.70047,-122.86992,1.64,3.93,,
758,PRE-INDEX,2002,V,02HCXV4,6/11/2002,76,47.60013,-122.97562,47.59497,-122.97817,12.42,18.83,,
757,PRE-INDEX,2002,V,02HCXV3,6/11/2002,72,47.44353,-123.10542,47.44827,-123.10293,20.10,37.55,,
756,PRE-INDEX,2002,V,02HCXV2,6/13/2002,74,47.65633,-122.86460,47.65328,-122.87397,0.93,0.96,,
755,PRE-INDEX,2002,V,02HCXV1,6/13/2002,66,47.67575,-122.88433,47.68043,-122.87645,10.82,22.10,,
754,PRE-INDEX,2002,U,02HCXU6,6/14/2002,45,47.71285,-122.77110,47.71870,-122.76623,206.66,191.71,,
753,PRE-INDEX,2002,U,02HCXU5,6/11/2002,50,47.54247,-123.02015,47.54850,-123.02295,30.59,59.30,,
752,PRE-INDEX,2002,U,02HCXU4,6/12/2002,49,47.41570,-123.10462,47.41060,-123.10992,10.93,16.52,,
751,PRE-INDEX,2002,U,02HCXU3,6/13/2002,52,47.80537,-122.80827,47.81212,-122.80923,78.03,73.08,,
750,PRE-INDEX,2002,U,02HCXU2,4/28/2002,50,47.93788,-122.64437,47.94472,-122.64537,847.17,282.67,,
749,PRE-INDEX,2002,U,02HCXU1,6/10/2002,53,47.76463,-122.73713,47.75833,-122.74178,183.50,134.36,,
748,PRE-INDEX,2002,T,02HCXT6,6/10/2002,28,47.79750,-122.71812,47.80103,-122.71137,237.45,682.47,,
747,PRE-INDEX,2002,T,02HCXT5,6/14/2002,31,47.67400,-122.76835,47.66993,-122.77542,1.21,1.31,,
746,PRE-INDEX,2002,T,02HCXT4,6/13/2002,28,47.83383,-122.81413,47.82725,-122.81045,0.00,0.00,,
745,PRE-INDEX,2002,T,02HCXT3,6/10/2002,26,47.79413,-122.74023,47.78753,-122.73940,112.24,524.92,,
744,PRE-INDEX,2002,T,02HCXT2,6/14/2002,31,47.72000,-122.75390,47.71332,-122.75343,202.59,653.10,,
743,PRE-INDEX,2002,T,02HCXT1,6/14/2002,28,47.65570,-122.81775,47.65805,-122.80865,0.00,0.00,,
742,PRE-INDEX,2002,S,02HCXS7,6/11/2002,14,47.60898,-122.98130,47.61225,-122.97407,1.01,1.40,,
741,PRE-INDEX,2002,S,02HCXS6,6/12/2002,12,47.38898,-122.94460,47.38785,-122.94998,0.00,0.00,,
740,PRE-INDEX,2002,S,02HCXS5,4/28/2002,12,47.93088,-122.65255,47.92500,-122.64978,85.08,83.33,,
739,PRE-INDEX,2002,S,02HCXS4,6/12/2002,5,47.41265,-122.89902,47.40985,-122.90223,0.00,0.00,,
738,PRE-INDEX,2002,S,02HCXS3,4/28/2002,8,47.92702,-122.67738,47.93373,-122.67427,139.48,65.91,,
737,PRE-INDEX,2002,S,02HCXS2,6/12/2002,7,47.40017,-122.94663,47.39895,-122.95117,0.00,0.00,,
736,PRE-INDEX,2002,S,02HCXS1,6/12/2002,8,47.39910,-122.93537,47.40147,-122.92742,0.00,0.00,,
735,PRE-INDEX,2002,V,02CSXV14,6/6/2002,99,47.85007,-122.47610,47.85187,-122.48338,207.26,203.79,,
734,PRE-INDEX,2002,V,02CSXV13,6/6/2002,98,47.84128,-122.38683,47.84868,-122.38863,530.10,129.60,,
733,PRE-INDEX,2002,V,02CSXV12,5/29/2002,106,47.45110,-122.39675,47.44645,-122.39342,80.15,88.47,,
732,PRE-INDEX,2002,V,02CSXV11,6/7/2002,92,47.71658,-122.46312,47.70830,-122.46620,338.51,57.82,,
731,PRE-INDEX,2002,V,02CSXV10,5/28/2002,130,47.67267,-122.46558,47.66670,-122.46565,137.32,84.33,,
730,PRE-INDEX,2002,V,02CSXV9,6/7/2002,112,47.72345,-122.44632,47.73080,-122.44460,270.22,139.25,,
729,PRE-INDEX,2002,V,02CSXV8,5/29/2002,74,47.41233,-122.40547,47.41633,-122.41252,221.35,157.56,,
728,PRE-INDEX,2002,V,02CSXV7,5/29/2002,95,47.41937,-122.35812,47.41440,-122.35440,176.42,183.28,,
727,PRE-INDEX,2002,V,02CSXV6,5/29/2002,108,47.42792,-122.39438,47.42135,-122.39080,119.24,97.08,,
726,PRE-INDEX,2002,V,02CSXV5,5/30/2002,90,47.29942,-122.46567,47.30523,-122.47190,144.84,151.17,,
725,PRE-INDEX,2002,V,02CSXV4,5/30/2002,91,47.33497,-122.42887,47.32832,-122.43327,211.18,155.80,,
724,PRE-INDEX,2002,V,02CSXV3,6/7/2002,109,47.70237,-122.45302,47.69518,-122.45498,422.03,106.09,,
723,PRE-INDEX,2002,V,02CSXV2,5/29/2002,98,47.35038,-122.43430,47.35462,-122.42722,118.65,94.10,,
722,PRE-INDEX,2002,V,02CSXV1,6/4/2002,74,48.06477,-122.63090,48.06190,-122.62335,189.22,152.54,,
721,PRE-INDEX,2002,U,02CSXU10,5/31/2002,56,47.38600,-122.54167,47.38957,-122.54525,297.05,291.87,,
720,PRE-INDEX,2002,U,02CSXU9,6/4/2002,48,48.09900,-122.66597,48.09417,-122.66290,94.84,91.05,,
719,PRE-INDEX,2002,U,02CSXU8,5/31/2002,48,47.54312,-122.47010,47.55008,-122.47237,502.50,2327.74,,
718,PRE-INDEX,2002,U,02CSXU7,6/5/2002,52,47.92828,-122.46618,47.93478,-122.46532,2847.85,14340.68,,
717,PRE-INDEX,2002,U,02CSXU6,6/5/2002,45,47.95297,-122.51000,47.95068,-122.50987,478.85,206.56,,
716,PRE-INDEX,2002,U,02CSXU5,6/6/2002,43,47.78828,-122.48345,47.78350,-122.47570,378.08,2068.46,,
715,PRE-INDEX,2002,U,02CSXU4,6/3/2002,48,48.11803,-122.64688,48.11277,-122.64195,410.64,128.25,,
714,PRE-INDEX,2002,U,02CSXU3,4/28/2002,45,47.98200,-122.60667,47.97483,-122.60348,708.10,219.42,,
713,PRE-INDEX,2002,U,02CSXU2,5/31/2002,56,47.38270,-122.52800,47.37765,-122.52757,897.64,365.57,,
712,PRE-INDEX,2002,U,02CSXU1,5/29/2002,51,47.41300,-122.41292,47.41388,-122.42272,370.72,210.75,,
711,PRE-INDEX,2002,T,02CSXT13,6/3/2002,32,48.11727,-122.63650,48.12313,-122.64080,204.49,166.14,,
710,PRE-INDEX,2002,T,02CSXT12,6/3/2002,36,48.13833,-122.72387,48.14107,-122.72290,4.41,8.88,,
709,PRE-INDEX,2002,T,02CSXT11,6/7/2002,26,47.72938,-122.47777,47.72528,-122.48443,129.16,138.67,,
708,PRE-INDEX,2002,T,02CSXT10,5/28/2002,30,47.56623,-122.41395,47.56868,-122.42320,269.00,998.55,,
707,PRE-INDEX,2002,T,02CSXT9,6/3/2002,36,48.15710,-122.74657,48.15257,-122.74198,101.33,75.49,,
706,PRE-INDEX,2002,T,02CSXT8,5/31/2002,35,47.31657,-122.56142,47.32228,-122.56612,1470.39,2915.65,,
705,PRE-INDEX,2002,T,02CSXT7,5/29/2002,33,47.54145,-122.46445,47.53568,-122.46292,700.11,296.49,,
704,PRE-INDEX,2002,T,02CSXT6,6/10/2002,34,47.97633,-122.65432,47.97972,-122.66245,575.35,161.39,,
703,PRE-INDEX,2002,T,02CSXT5,6/3/2002,32,48.11280,-122.63355,48.10673,-122.62825,209.40,128.56,,
702,PRE-INDEX,2002,T,02CSXT4,5/30/2002,30,47.34547,-122.34900,47.34492,-122.35823,354.72,1364.09,,
701,PRE-INDEX,2002,T,02CSXT3,6/5/2002,35,47.94520,-122.48023,47.95038,-122.48135,2485.57,548.83,,
700,PRE-INDEX,2002,T,02CSXT2,6/4/2002,28,48.00415,-122.59008,47.99795,-122.58690,960.47,341.60,,
699,PRE-INDEX,2002,T,02CSXT1,6/5/2002,30,47.92517,-122.53753,47.92632,-122.54402,651.53,195.79,,
698,PRE-INDEX,2002,S,02CSXS12,5/28/2002,12,47.55637,-122.60830,47.56115,-122.60110,32.29,30.26,,
697,PRE-INDEX,2002,S,02CSXS11,6/3/2002,13,48.14333,-122.61518,48.14915,-122.61612,789.57,290.15,,
696,PRE-INDEX,2002,S,02CSXS10,4/28/2002,15,47.97600,-122.68262,47.97890,-122.68357,56.82,119.86,,
695,PRE-INDEX,2002,S,02CSXS9,6/4/2002,14,48.06725,-122.75973,48.06060,-122.75727,0.00,0.00,,
694,PRE-INDEX,2002,S,02CSXS8,4/28/2002,14,48.00162,-122.70132,48.00603,-122.70925,1.13,2.38,,
693,PRE-INDEX,2002,S,02CSXS7,6/7/2002,12,47.64397,-122.50052,47.64923,-122.49887,113.88,119.42,,
692,PRE-INDEX,2002,S,02CSXS6,6/4/2002,12,48.07517,-122.76772,48.08202,-122.76810,0.00,0.00,,
691,PRE-INDEX,2002,S,02CSXS5,5/30/2002,8,47.37288,-122.47918,47.36605,-122.48070,2.50,6.03,,
690,PRE-INDEX,2002,S,02CSXS4,5/28/2002,14,47.56765,-122.52838,47.56867,-122.53373,197.52,110.48,,
689,PRE-INDEX,2002,S,02CSXS3,6/6/2002,12,47.88775,-122.44440,47.89288,-122.44103,7.43,13.54,,
688,PRE-INDEX,2002,S,02CSXS2,5/31/2002,12,47.30867,-122.56458,47.30578,-122.56217,17.44,37.22,,
687,PRE-INDEX,2002,S,02CSXS1,6/3/2002,16,48.17292,-122.70115,48.16740,-122.69922,113.22,275.30,,
686,TRSRV,2001,V,01SJXV12,6/14/2001,176,48.49597,-123.14958,48.49687,-123.15223,63.72,89.44,,
685,TRSRV,2001,V,01SJXV11,6/1/2001,74,48.71838,-123.11980,48.71403,-123.12455,53.50,104.06,,
684,TRSRV,2001,V,01SJXV10,6/1/2001,71,48.71438,-123.11515,48.71337,-123.12197,107.37,199.83,,
683,TRSRV,2001,V,01SJXV9,5/31/2001,89,48.71722,-122.97825,48.72223,-122.97472,48.34,55.63,,
682,TRSRV,2001,V,01SJXV8,6/14/2001,136,48.54823,-123.18755,48.55592,-123.18858,112.27,124.06,,
681,TRSRV,2001,V,01SJXV7,6/14/2001,124,48.49383,-123.17545,48.49857,-123.18160,642.39,177.10,,
680,TRSRV,2001,V,01SJXV6,6/14/2001,130,48.50678,-123.19118,48.50003,-123.18877,282.29,159.30,,
679,TRSRV,2001,V,01SJXV5,6/13/2001,80,48.73120,-123.08787,48.72533,-123.09077,74.01,110.24,,
678,TRSRV,2001,V,01SJXV4,6/1/2001,87,48.70522,-123.17080,48.70523,-123.17950,57.81,84.44,,
677,TRSRV,2001,V,01SJXV3,6/1/2001,97,48.68157,-122.98612,48.67725,-122.99055,117.10,116.63,,
676,TRSRV,2001,V,01SJXV2,6/15/2001,77,48.57050,-123.01518,48.56477,-123.01277,131.53,153.70,,
675,TRSRV,2001,V,01SJXV1,6/1/2001,92,48.71413,-122.96630,48.71965,-122.96887,202.47,199.25,,
674,TRSRV,2001,U,01SJXU6,5/15/2001,52,48.70903,-122.74675,48.71387,-122.75027,252.30,92.98,,
673,TRSRV,2001,U,01SJXU5,6/11/2001,43,48.43650,-122.73948,48.44213,-122.73980,25.07,46.61,,
672,TRSRV,2001,U,01SJXU4,5/31/2001,55,48.72555,-122.77333,48.72813,-122.78127,165.41,104.96,,
671,TRSRV,2001,U,01SJXU3,6/15/2001,44,48.50212,-122.98528,48.50525,-122.97568,2.25,4.32,,
670,TRSRV,2001,U,01SJXU2,5/31/2001,50,48.65275,-122.71923,48.64825,-122.72325,48.69,109.70,,
669,TRSRV,2001,U,01SJXU1,5/31/2001,50,48.71962,-122.73562,48.72400,-122.74272,53.69,42.77,,
668,TRSRV,2001,T,01SJXT7,6/11/2001,25,48.47867,-122.77342,48.48207,-122.77633,0.00,0.00,,
667,TRSRV,2001,T,01SJXT6,5/31/2001,29,48.52623,-122.77015,48.52123,-122.76898,0.00,0.00,,
666,TRSRV,2001,T,01SJXT5,5/31/2001,30,48.59183,-122.76473,48.58848,-122.76210,1.31,1.89,,
665,TRSRV,2001,T,01SJXT4,6/14/2001,34,48.47785,-122.98305,48.47302,-122.97985,0.00,0.00,,
664,TRSRV,2001,T,01SJXT3,6/11/2001,32,48.43295,-122.77833,48.43848,-122.77680,9.20,17.02,,
663,TRSRV,2001,T,01SJXT2,6/11/2001,36,48.43783,-122.69815,48.44538,-122.69778,200.14,161.82,,
662,TRSRV,2001,T,01SJXT1,6/11/2001,24,48.45955,-122.77713,48.46482,-122.77635,0.00,0.00,,
661,TRSRV,2001,S,01SJXS15,6/7/2001,13,48.61148,-122.83980,48.60667,-122.84687,0.00,0.00,,
660,TRSRV,2001,S,01SJXS14,6/16/2001,7,48.46332,-122.83960,48.46763,-122.84593,0.00,0.00,,
659,TRSRV,2001,S,01SJXS13,6/11/2001,18,48.46207,-122.68498,48.45687,-122.68935,3.90,9.49,,
658,TRSRV,2001,S,01SJXS12,5/14/2001,16,48.52013,-122.68833,48.52040,-122.68408,0.00,0.00,,
657,TRSRV,2001,S,01SJXS11,6/12/2001,14,48.61063,-123.00195,48.60388,-123.00233,0.00,0.00,,
656,TRSRV,2001,S,01SJXS10,5/14/2001,16,48.52847,-122.70617,48.53012,-122.70112,0.00,0.00,,
655,TRSRV,2001,S,01SJXS9,6/15/2001,15,48.55372,-122.83080,48.56020,-122.83292,0.00,0.00,,
654,TRSRV,2001,S,01SJXS8,6/7/2001,14,48.59942,-122.84853,48.59698,-122.83920,0.00,0.00,,
653,TRSRV,2001,S,01SJXS7,6/16/2001,17,48.48862,-122.78457,48.48388,-122.78285,0.00,0.00,,
652,TRSRV,2001,S,01SJXS6,5/15/2001,14,48.63935,-122.69197,48.63777,-122.68312,0.00,0.00,,
651,TRSRV,2001,S,01SJXS5,5/14/2001,18,48.60540,-122.67110,48.60695,-122.68037,0.00,0.00,,
650,TRSRV,2001,S,01SJXS4,6/15/2001,14,48.50852,-122.83893,48.51382,-122.84438,0.69,2.86,,
649,TRSRV,2001,S,01SJXS3,6/15/2001,10,48.44287,-122.88768,48.43992,-122.89005,0.00,0.00,,
648,TRSRV,2001,S,01SJXS2,5/15/2001,16,48.60327,-122.69477,48.60620,-122.70190,0.00,0.00,,
647,TRSRV,2001,S,01SJXS1,6/16/2001,16,48.46843,-122.78525,48.46658,-122.78730,0.00,0.00,,
627,TRSRV,2001,V,01GBXV15,5/2/2001,68,48.90477,-123.08820,48.90962,-123.08120,55.94,57.46,,
626,TRSRV,2001,V,01GBXV14,5/3/2001,63,48.94260,-123.15317,48.93790,-123.14860,2.13,7.35,,
625,TRSRV,2001,V,01GBXV13,5/3/2001,72,48.94887,-123.09542,48.94397,-123.08737,55.23,81.43,,
624,TRSRV,2001,V,01GBXV12,5/15/2001,105,48.82297,-122.93088,48.81917,-122.92033,425.76,232.70,,
623,TRSRV,2001,V,01GBXV11,5/2/2001,66,48.92045,-123.11328,48.92227,-123.10070,10.86,62.15,,
622,TRSRV,2001,V,01GBXV10,5/1/2001,116,48.86672,-122.98525,48.87283,-122.98678,1413.05,236.65,,
621,TRSRV,2001,V,01GBXV9,5/2/2001,66,48.92120,-123.14103,48.92617,-123.14712,10.65,59.47,,
620,TRSRV,2001,V,01GBXV8,5/2/2001,61,48.94713,-123.14922,48.95150,-123.15583,2.92,30.33,,
619,TRSRV,2001,V,01GBXV7,5/2/2001,67,48.92168,-123.07603,48.91992,-123.08738,12.61,64.87,,
618,TRSRV,2001,V,01GBXV6,5/15/2001,120,48.83538,-122.98667,48.84123,-122.99108,1483.08,249.60,,
617,TRSRV,2001,V,01GBXV5,5/2/2001,66,48.92787,-122.99047,48.92267,-123.00112,4.29,7.12,,
616,TRSRV,2001,V,01GBXV4,5/3/2001,72,48.92113,-123.03180,48.92060,-123.02095,26.24,108.25,,
615,TRSRV,2001,V,01GBXV3,5/2/2001,76,48.89595,-123.06447,48.90088,-123.05873,49.17,33.66,,
614,TRSRV,2001,V,01GBXV2,5/3/2001,66,48.95237,-123.18872,48.94750,-123.18190,1.06,2.07,,
613,TRSRV,2001,V,01GBXV1,5/1/2001,94,48.78687,-122.87367,48.79152,-122.86562,43.68,167.81,,
612,TRSRV,2001,U,01GBXU7,5/3/2001,59,48.96478,-123.14377,48.96900,-123.13585,0.03,1.01,,
611,TRSRV,2001,U,01GBXU6,4/26/2001,52,48.76372,-122.79910,48.75817,-122.79680,69.39,238.61,,
610,TRSRV,2001,U,01GBXU5,5/3/2001,52,48.94152,-123.01825,48.94100,-123.00673,25.80,163.53,,
609,TRSRV,2001,U,01GBXU4,4/30/2001,50,48.63370,-122.59517,48.63900,-122.60133,4.28,7.97,,
608,TRSRV,2001,U,01GBXU3,5/1/2001,55,48.87210,-122.92252,48.87787,-122.91727,16.79,101.80,,
607,TRSRV,2001,U,01GBXU2,5/3/2001,42,48.97403,-123.09712,48.97872,-123.10317,72.73,141.41,,
606,TRSRV,2001,U,01GBXU1,5/1/2001,49,48.82712,-122.88462,48.82873,-122.88173,4.52,12.23,,
605,TRSRV,2001,T,01GBXT8,6/7/2001,22,48.89687,-122.84620,48.90088,-122.85307,0.00,0.00,,
604,TRSRV,2001,T,01GBXT7,4/27/2001,36,48.65025,-122.65713,48.65453,-122.66203,0.86,2.66,,
603,TRSRV,2001,T,01GBXT6,4/27/2001,37,48.58242,-122.65678,48.58757,-122.65773,5.00,7.87,,
602,TRSRV,2001,T,01GBXT5,5/1/2001,24,48.93907,-122.94163,48.93463,-122.93288,0.00,0.00,,
601,TRSRV,2001,T,01GBXT4,6/6/2001,32,48.62913,-122.58143,48.63450,-122.57325,6.31,11.81,,
600,TRSRV,2001,T,01GBXT3,4/30/2001,28,48.63197,-122.62535,48.62643,-122.63202,0.00,0.00,,
599,TRSRV,2001,T,01GBXT2,6/6/2001,22,48.83620,-122.77495,48.84483,-122.78073,0.00,0.00,,
598,TRSRV,2001,T,01GBXT1,6/6/2001,26,48.87493,-122.80503,48.87162,-122.79880,0.95,1.31,,
597,TRSRV,2001,S,01GBXS20,6/5/2001,14,48.71888,-122.53427,48.71395,-122.53945,0.00,0.00,,
596,TRSRV,2001,S,01GBXS19,6/6/2001,12,48.77818,-122.72292,48.77253,-122.72453,0.00,0.00,,
595,TRSRV,2001,S,01GBXS18,5/4/2001,14,48.95987,-122.96067,48.95355,-122.95648,0.08,1.19,,
594,TRSRV,2001,S,01GBXS17,6/4/2001,11,48.65060,-122.56115,48.65922,-122.55937,0.00,0.00,,
593,TRSRV,2001,S,01GBXS16,5/4/2001,16,48.72233,-122.72538,48.72863,-122.72523,1.58,1.73,,
592,TRSRV,2001,S,01GBXS15,6/5/2001,7,48.69073,-122.50002,48.68342,-122.49707,0.00,0.00,,
591,TRSRV,2001,S,01GBXS14,6/5/2001,12,48.72810,-122.51692,48.72718,-122.54368,0.00,0.00,,
590,TRSRV,2001,S,01GBXS13,6/5/2001,8,48.62783,-122.49520,48.62512,-122.49922,0.00,0.00,,
589,TRSRV,2001,S,01GBXS12,5/14/2001,7,48.51302,-122.66437,48.51662,-122.65955,0.00,0.00,,
588,TRSRV,2001,S,01GBXS11,5/4/2001,16,48.96263,-122.91425,48.96702,-122.90473,0.00,0.00,,
587,TRSRV,2001,S,01GBXS10,5/4/2001,8,48.97153,-123.00123,48.96617,-122.99362,1.04,3.49,,
586,TRSRV,2001,S,01GBXS9,6/6/2001,7,48.62840,-122.53598,48.62228,-122.54117,0.00,0.00,,
585,TRSRV,2001,S,01GBXS8,6/4/2001,12,48.60888,-122.55010,48.61515,-122.54882,0.00,0.00,,
584,TRSRV,2001,S,01GBXS7,5/4/2001,12,48.94800,-122.86085,48.94112,-122.86020,0.00,0.00,,
583,TRSRV,2001,S,01GBXS6,6/6/2001,15,48.89267,-122.81825,48.88898,-122.81155,0.00,0.00,,
582,TRSRV,2001,S,01GBXS5,6/5/2001,14,48.70370,-122.56072,48.69843,-122.55045,0.00,0.00,,
581,TRSRV,2001,S,01GBXS4,6/4/2001,7,48.60025,-122.50948,48.60320,-122.50865,0.00,0.00,,
580,TRSRV,2001,S,01GBXS3,5/2/2001,6,48.97553,-122.81177,48.98037,-122.80727,0.00,0.00,,
579,TRSRV,2001,S,01GBXS2,4/30/2001,14,48.51700,-122.55230,48.51322,-122.56023,0.00,0.00,,
578,TRSRV,2001,S,01GBXS1,6/7/2001,16,48.90283,-122.83403,48.90462,-122.84232,0.00,0.00,,
571,TRSRV,2000,V,00JEXV11,5/10/2000,74,48.19618,-123.39477,48.19598,-123.38452,103.08,85.70,,
570,TRSRV,2000,V,00JEXV10,5/16/2000,64,48.22080,-122.97723,48.22187,-122.96805,102.60,157.18,,
569,TRSRV,2000,V,00JEXV9,5/18/2000,82,48.22945,-123.22067,48.23140,-123.21120,178.10,209.89,,
568,TRSRV,2000,V,00JEXV8,5/12/2000,64,48.25027,-122.93930,48.25182,-122.94735,289.72,223.31,,
567,TRSRV,2000,V,00JEXV7,5/9/2000,70,48.25225,-123.15932,48.25538,-123.15387,125.27,120.89,,
566,TRSRV,2000,V,00JEXV6,5/9/2000,69,48.27107,-123.19773,48.27448,-123.17597,46.84,89.23,,
565,TRSRV,2000,V,00JEXV5,5/15/2000,84,48.30642,-123.00320,48.30202,-123.00893,148.22,169.13,,
564,TRSRV,2000,V,00JEXV4,5/17/2000,86,48.33220,-123.01908,48.33238,-123.00782,294.61,151.18,,
563,TRSRV,2000,V,00JEXV3,5/12/2000,74,48.36408,-122.97955,48.37140,-122.97978,160.94,241.23,,
562,TRSRV,2000,V,00JEXV2,5/17/2000,91,48.40387,-123.01957,48.41248,-123.02077,135.40,106.34,,
561,TRSRV,2000,V,00JEXV1,5/24/2000,78,48.45150,-123.15480,48.45722,-123.16042,161.60,134.14,,
560,TRSRV,2000,U,00JEXU11,5/16/2000,50,48.10750,-122.94692,48.10852,-122.95470,0.85,2.62,,
559,TRSRV,2000,U,00JEXU10,5/16/2000,54,48.17087,-123.04437,48.16750,-123.05147,13.05,26.25,,
558,TRSRV,2000,U,00JEXU9,5/10/2000,54,48.18308,-123.24872,48.17865,-123.24105,65.80,57.81,,
557,TRSRV,2000,U,00JEXU8,5/10/2000,54,48.20725,-123.09770,48.20158,-123.09903,13.07,25.82,,
556,TRSRV,2000,U,00JEXU7,5/15/2000,54,48.21018,-122.97322,48.21533,-122.97127,25.48,138.18,,
555,TRSRV,2000,U,00JEXU6,5/23/2000,44,48.26867,-123.29923,48.27040,-123.30590,77.31,127.28,,
554,TRSRV,2000,U,00JEXU5,5/15/2000,50,48.29895,-122.88487,48.29902,-122.89288,221.28,407.96,,
553,TRSRV,2000,U,00JEXU4,5/17/2000,50,48.32830,-123.04475,48.33577,-123.03830,160.18,143.40,,
552,TRSRV,2000,U,00JEXU3,5/8/2000,54,48.35783,-122.80598,48.35227,-122.81178,270.89,285.70,,
551,TRSRV,2000,U,00JEXU2,5/12/2000,42,48.37638,-122.83428,48.37920,-122.82650,100.14,142.16,,
550,TRSRV,2000,U,00JEXU1,5/17/2000,51,48.39283,-123.08705,48.40042,-123.08027,373.03,115.78,,
549,TRSRV,2000,T,00JEXT9,5/16/2000,23,48.11998,-123.02800,48.11783,-123.01825,0.00,0.00,,
548,TRSRV,2000,T,00JEXT8,5/10/2000,29,48.15533,-123.32200,48.15365,-123.33175,181.51,82.45,,
547,TRSRV,2000,T,00JEXT7,5/9/2000,33,48.17087,-123.30207,48.16760,-123.30917,34.18,57.70,,
